/Vout X,/Vout Y
0,0.9315846038410444
1e-05,0.9315731681232657
3e-05,0.9315679006079822
7.000000000000002e-05,0.9315578679193424
0.0001361356098601914,0.9315432673863385
0.0002684068295805741,0.9315202564364252
0.0004684068295805741,0.9314973370806129
0.0006684068295805741,0.9314835638127624
0.0008342034147902871,0.9314766162339768
0.001,0.9314719636467882
0.0010000625,0.9319440421580956
0.0010001875,0.9328742341833038
0.00100025,0.9331302592966229
0.001000275289815858,0.9331481604925788
0.001000325869447573,0.9334522742221724
0.001000403110039169,0.9340793021402753
0.001000472899431834,0.9349130316371556
0.001000575832948949,0.9364435407498121
0.001000781699983179,0.9412310862424323
0.001001032486203605,0.9497414873775144
0.001001389669732542,0.9668460257935605
0.001001456072344104,0.9704223189363502
0.001001588877567226,0.9773307298829228
0.001001651054641815,0.9804339399292064
0.001001775408790992,0.9865918663007905
0.001002024117089346,0.9981893439401415
0.001002318643322127,1.010390073413972
0.001002741491396012,1.019141995024219
0.001002834120034502,1.020075076984684
0.001003019377311483,1.021644788475919
0.001003070513307124,1.022590567503936
0.001003084427361056,1.022890189589107
0.00100311225546892,1.02364672200897
0.001003159814703496,1.025133361346495
0.001003188474113182,1.0261730388993
0.001003197309246054,1.026533975485658
0.001003214979511796,1.027001973560107
0.001003236618490691,1.027466250189531
0.001003268626418551,1.027438871707698
0.001003302943581966,1.026552845009979
0.001003334552348969,1.025462190233902
0.001003374955233116,1.025062530136083
0.001003414633214821,1.025048046963739
0.001003452569351051,1.025137437106208
0.001003508354416991,1.025169555358051
0.001003608494422431,1.025391284203067
0.001003729749614165,1.025680056066319
0.001003864874807082,1.02636316233817
0.001004,1.027290919591643
0.001004077404457198,1.027463863624392
0.001004173499551981,1.027718923496416
0.001004265854897952,1.027981140118354
0.001004450565589895,1.028483511635502
0.001004819986973779,1.029506852227675
0.001005558829741548,1.03152788819838
0.001007036515277086,1.035565438241867
0.001009991886348161,1.043531148928995
0.001015902628490312,1.059128856103971
0.001027724112774615,1.088974076771354
0.001051367081343219,1.1437760573134
0.001089186444485272,1.219181062992662
0.00113714714893851,1.29570238980267
0.001159830966670407,1.325154252770228
0.001176579953178471,1.344338705311259
0.001180961424302384,1.348965023412007
0.001189724366550211,1.357712353593738
0.001192668984805087,1.360477390015341
0.001197909512909005,1.36524206848751
0.001204412744386104,1.370829274597381
0.001210056393800094,1.37551008695716
0.001216281380323342,1.380488689990389
0.001218882925799774,1.382524813041914
0.001224086016752637,1.386463285222457
0.001233927695403115,1.393559952039275
0.001246390252332035,1.40183454400976
0.001266049562533816,1.413487293834515
0.001293638672994089,1.427229857776489
0.001333304414207778,1.442692808208831
0.001368652207103889,1.453032758128178
0.001404,1.460966973945589
0.0014040625,1.45980920462398
0.0014041875,1.457724536168554
0.001404437500000001,1.453900762737447
0.001404673040153411,1.451238346849954
0.001405037950264001,1.448019063173689
0.001405390551667021,1.444022582895535
0.001405804522279232,1.438323578952148
0.001406546061922573,1.427715109869784
0.001406688592267871,1.424145655318753
0.00140675985744052,1.421701766711445
0.001406902387785819,1.415405697382844
0.001406936192504304,1.413914641267281
0.001406974216773695,1.411992009976135
0.001407018250989098,1.409519500684064
0.001407027231012702,1.408961184813853
0.001407045191059908,1.408550243855042
0.001407062749431969,1.408781302234249
0.001407082026480207,1.409899306243721
0.001407100287103522,1.41044086711397
0.001407135788157561,1.411085312574758
0.001407161511284422,1.410781707978025
0.001407191819646865,1.410920076697572
0.001407235380910355,1.41053875695945
0.001407310131029618,1.410238237747429
