iinteg(i("/R3/PLUS" ?result "tran")) X,iinteg(i("/R3/PLUS" ?result "tran")) Y
0.001768668798532924,-2.156368218589978e-08
0.001771348018749301,-2.166406882487517e-08
0.001772064220183327,-2.169012874435367e-08
0.001773496623051381,-2.174033544294944e-08
0.0017760653901986,-2.181453065312022e-08
0.001778512171280932,-2.186541011579803e-08
0.001780363234302032,-2.189937486653183e-08
0.001780998648932387,-2.191126638704462e-08
0.001782269478193097,-2.193470814787659e-08
0.001784039411718638,-2.196702756252906e-08
0.001786409114339633,-2.200982993047542e-08
0.001790319407166624,-2.207925737629109e-08
0.001795842208143635,-2.217487904822221e-08
0.001804111562266317,-2.231288962233324e-08
0.001816709063827728,-2.251194885507379e-08
0.001835560178075932,-2.278660645964165e-08
0.001864274293862491,-2.315787529127905e-08
0.001904,-2.359185089808814e-08
0.001908,-2.361143179533164e-08
0.00191,-2.361143179548967e-08
0.001912671000229187,-2.361143179569963e-08
0.001915255174638866,-2.361143179590271e-08
0.001920423523458224,-2.361143179630892e-08
0.001930760221096939,-2.36114317971214e-08
0.001951433616374371,-2.361143179874634e-08
0.001975716808187185,-2.361143180065486e-08
0.002,-2.36114318025635e-08
0.002004,-2.341143180310639e-08
0.002005923804058904,-2.321905139759366e-08
0.002009184858498823,-2.289294595427222e-08
0.002011540339827946,-2.265739782186772e-08
0.002016251302486193,-2.218630155711817e-08
0.002025673227802688,-2.124410902785686e-08
0.002044517078435676,-1.935972397028538e-08
0.002082204779701654,-1.559095385894699e-08
0.002157580182233608,-8.053413651488443e-09
0.002280790091116805,4.267577118376441e-09
0.002404,1.658856783402465e-08
0.002408,1.678856782773882e-08
0.002409938738315488,1.678856782478911e-08
0.002412210058872136,1.67885678213334e-08
0.002414480980263688,1.678856781787829e-08
0.002419022823046793,1.678856781096807e-08
0.002428106508613003,1.678856779714763e-08
0.002446273879745422,1.678856776950676e-08
0.002473136939872711,1.678856772863579e-08
0.0025,1.678856768776484e-08
0.002500015625,1.678814808536295e-08
0.00250003550938749,1.678647150957944e-08
0.002500041761708244,1.678575621754785e-08
0.002500045632113549,1.678530219312757e-08
0.002500049679181619,1.678481733924577e-08
0.002500053157458485,1.678440257753742e-08
0.002500055686851364,1.67841050104218e-08
0.002500056362839119,1.67840274034422e-08
0.002500057714814628,1.678387689568459e-08
0.002500059165478009,1.678372440021811e-08
0.002500060539878611,1.678359080835063e-08
0.002500061740987858,1.678348464771353e-08
0.002500062874966902,1.678339392296138e-08
0.002500064245939515,1.678329387630863e-08
0.002500065896695358,1.678318266344149e-08
0.002500068069591867,1.67830457813461e-08
0.002500070436347473,1.678290436113513e-08
0.002500074432392008,1.678267519350485e-08
0.00250007950509244,1.678239252377361e-08
0.002500086823270476,1.678199014546284e-08
0.002500096036350421,1.678148650170499e-08
0.002500112230895747,1.678060366797941e-08
0.002500136555411091,1.677927864645223e-08
0.002500173398728862,1.677726667328222e-08
0.002500228673947688,1.677423041519128e-08
0.002500302902802737,1.67701169826906e-08
0.002500424247300227,1.676331203972123e-08
0.002500603144882394,1.675312756505314e-08
0.002500906876588491,1.673552445829939e-08
0.00250138236465454,1.670741647773699e-08
0.002502157677145714,1.666067621375157e-08
0.002503078838572857,1.660420858525889e-08
0.002504,1.654705215241487e-08
0.002505842322854287,1.643133315316598e-08
0.002508836672533668,1.623758196861927e-08
0.002509791393250268,1.61735043864405e-08
0.002510268753608567,1.614053216655002e-08
0.002510507433787717,1.612364886501272e-08
0.002510984794146016,1.608810794828385e-08
0.002511654909808778,1.603070420830793e-08
0.002511972693395833,1.599998268435792e-08
0.002512482135242877,1.594910605740435e-08
0.002512633213549493,1.593396806070996e-08
0.002512935370162723,1.590372437771706e-08
0.002513539683389185,1.584324491590787e-08
0.00251468350731782,1.572871430872135e-08
0.002516556917046579,1.554120123781704e-08
0.002520303736504097,1.51661041891475e-08
0.002526557758584253,1.454010704907397e-08
0.002535980143108181,1.359725020397723e-08
0.002551337753817855,1.20595823745202e-08
0.002577509319895791,9.44070182905719e-09
0.002629852452051663,4.201838069468124e-09
0.002717807499410257,-4.601736044970352e-09
0.002741081561983975,-6.931314248567852e-09
0.002752718593270834,-8.096301536120782e-09
0.002768228806449722,-9.648704447402943e-09
0.002777089079553815,-1.053503967226852e-08
0.002779977470525756,-1.082376753873198e-08
0.002785754252469638,-1.140065664566849e-08
0.002787094174485892,-1.153426805615026e-08
0.002789774018518401,-1.180080348546352e-08
0.002792082604864964,-1.202913479678861e-08
0.002792630728479598,-1.208312243957178e-08
0.002793726975708865,-1.219083747728517e-08
0.002795157848519118,-1.233090326237238e-08
0.002796532162817244,-1.246484734700278e-08
0.002799280791413496,-1.273080805723494e-08
0.002802364713912935,-1.302581834535273e-08
0.00280723959195956,-1.348365322882733e-08
0.0028149312951512,-1.418212237921232e-08
0.002823063352635557,-1.488625795330474e-08
0.002836506583367572,-1.597194118483523e-08
0.002853236123232681,-1.719411042342799e-08
0.002880720257880873,-1.89284086218916e-08
0.002904,-2.016614485649301e-08
0.002905,-2.021503524651239e-08
0.0029065,-2.028771934972816e-08
0.002906875,-2.030576698873962e-08
0.0029074375,-2.033271851478306e-08
0.002907578125,-2.033942515924692e-08
0.0029077890625,-2.034938593590709e-08
0.002907841796875,-2.03518364340121e-08
0.0029079208984375,-2.03553166502843e-08
0.002907959534921351,-2.03567337952043e-08
0.002908,-2.03573705692923e-08
0.002908008225716986,-2.035737056929488e-08
0.002908024677150957,-2.035737056930009e-08
0.002908044097428472,-2.035737056930621e-08
0.00290806838367141,-2.035737056931379e-08
0.002908104361535746,-2.035737056932489e-08
0.002908157087590802,-2.035737056934084e-08
0.002908236805049733,-2.035737056936422e-08
0.002908360559505871,-2.035737056939861e-08
0.002908549030082419,-2.035737056944644e-08
0.00290860669427729,-2.035737056946002e-08
0.002908722022667032,-2.035737056948603e-08
0.002908952679446515,-2.035737056953481e-08
0.002909274706556963,-2.035737056959921e-08
0.002909671806273354,-2.035737056967685e-08
0.002910180578515355,-2.035737056977593e-08
0.002910804627492188,-2.035737056989747e-08
0.002912052725445855,-2.035737057014052e-08
0.002913776673296737,-2.03573705704763e-08
0.002916406843822369,-2.035737057098855e-08
0.002920455971083593,-2.035737057177715e-08
0.002926370087912822,-2.0357370572929e-08
0.002935292776154597,-2.035737057466677e-08
0.002948670677733571,-2.035737057727229e-08
0.002968670262835882,-2.035737058116743e-08
0.002984335131417941,-2.035737058421889e-08
0.003,-2.035737058727009e-08
0.003002,-2.030737058771354e-08
0.003004,-2.01573705882656e-08
0.003005434859993862,-2.001388458931886e-08
0.003007083861610333,-1.984898442818586e-08
0.003008696571321338,-1.96877134575976e-08
0.003011921990743347,-1.936517151644894e-08
0.003018372829587365,-1.872008763426308e-08
0.003031274507275402,-1.742991987033722e-08
0.003057077862651476,-1.484958434426895e-08
0.003108684573403623,-9.688913299266154e-09
0.003211897994907918,6.32428762204526e-10
0.003404,1.984262900453706e-08
0.003408,2.004262899780796e-08
0.003409938738315488,2.00426289946434e-08
0.003412210058872136,2.004262899093597e-08
0.003414480980263688,2.00426289872292e-08
0.003419022823046793,2.004262897981565e-08
0.003428106508613003,2.004262896498856e-08
0.003446273879745422,2.004262893533438e-08
0.003473136939872711,2.004262889148644e-08
0.0035,2.004262884763853e-08
0.003500015625,2.004217786011679e-08
0.003500020493494087,2.004182456873749e-08
0.003500026148067742,2.004126158560021e-08
0.003500027497875234,2.004110912750171e-08
0.003500030197490219,2.004079777493754e-08
0.003500033365074569,2.004042661451488e-08
0.003500036279587917,2.004008288705694e-08
0.003500039738364188,2.003967094001575e-08
0.00350004250343521,2.003933793582293e-08
0.003500046207043071,2.003889238600629e-08
0.003500048943381306,2.003856498361694e-08
0.003500049766278535,2.003846708717058e-08
0.003500051412072993,2.00382735987572e-08
0.003500053160642063,2.003807425711727e-08
0.003500055230612479,2.003785328705526e-08
0.003500056721343049,2.003770760862169e-08
0.003500058286373092,2.003757022271906e-08
0.003500059512558683,2.003747383416436e-08
0.003500061051118949,2.003736305160429e-08
0.00350006280802238,2.003724562145444e-08
0.003500065277042736,2.003709083335663e-08
0.003500067872164337,2.003693648995583e-08
0.00350007306240754,2.003664003764697e-08
0.003500078015055062,2.003636482236259e-08
0.003500087100102976,2.003586524159871e-08
0.003500096379198747,2.003535815647919e-08
0.003500114340304993,2.00343790937088e-08
0.003500135760445164,2.003321225470347e-08
0.003500168885660561,2.00314038431831e-08
0.003500217850427423,2.002871693377785e-08
0.003500286867467158,2.002489897088415e-08
0.003500392949770422,2.00189657381903e-08
0.003500550667578842,2.001002084526048e-08
0.003500784696235507,1.999653400219091e-08
0.003501139117363768,1.997575129724555e-08
0.003501667039195362,1.994424401420102e-08
0.003502458365050897,1.989621133785489e-08
0.003503229182525449,1.984878622034557e-08
0.003504,1.980090653520852e-08
0.003505541634949103,1.970406671636394e-08
0.003507683217081791,1.956748145579245e-08
0.003508558576811213,1.951083612602456e-08
0.003508996256675924,1.948228106331834e-08
0.003509871616405346,1.942447506142348e-08
0.003510309296270056,1.939511958264996e-08
0.003511184655999478,1.93340599194359e-08
0.003511489893084088,1.931158466877022e-08
0.003511642511626392,1.92999108396749e-08
0.003511947748711002,1.927499427635274e-08
0.003512075503687958,1.926378630218631e-08
0.00351233101364187,1.923991472372794e-08
0.003512641717067422,1.920931055088061e-08
0.00351309780556037,1.916366830094742e-08
0.003513210021445057,1.915243592250868e-08
0.00351343445321443,1.912996423656394e-08
0.003513883316753176,1.908500588951007e-08
0.003514781043830667,1.899509501174885e-08
0.003516576497985651,1.881525364907027e-08
0.003520167406295617,1.845555741491314e-08
0.003527216685397103,1.77494585211304e-08
0.003540427581805266,1.642614444565919e-08
0.003566849374621592,1.377952962859165e-08
0.003619692960254244,8.48627202315658e-09
0.003725380131519549,-2.100044477062866e-09
0.003747707615079605,-4.336465626343999e-09
0.003792362582199718,-8.808592027556323e-09
0.003801058348229447,-9.679219453015632e-09
0.003805406231244311,-1.011442594785455e-08
0.00381410199727404,-1.09842139272418e-08
0.00381837591293592,-1.141092563511756e-08
0.003819590757364546,-1.153196116924251e-08
0.003822020446221798,-1.177310187997761e-08
0.003823406244717728,-1.190993089357132e-08
0.003824942329062808,-1.206092547764479e-08
0.003826664108609258,-1.222932368386176e-08
0.003828236127155502,-1.238224489959352e-08
0.003830861397540429,-1.263565739109067e-08
0.003834543029192338,-1.298638974975793e-08
0.003839522243098406,-1.345090141159304e-08
0.003847466693468197,-1.416603929092974e-08
0.003856639540313012,-1.494993336005726e-08
0.003871475443224224,-1.612280952052731e-08
0.003888778273059648,-1.735105847962332e-08
0.003904,-1.83192263536087e-08
0.003905,-1.837939676685051e-08
0.0039065,-1.846884504652851e-08
0.003906875000000001,-1.84910587500027e-08
0.0039074375,-1.852422933875156e-08
0.003907578125,-1.853248251861764e-08
0.0039077890625,-1.854473495746535e-08
0.003907841796875,-1.854774673952563e-08
0.0039079208984375,-1.855201231929433e-08
0.003907956347210841,-1.855362921481878e-08
0.003907967260408131,-1.855402385429708e-08
0.003907983630204065,-1.855440357637234e-08
0.003908,-1.85545188817505e-08
0.003908003226539511,-1.855451888175173e-08
0.003908009679618534,-1.855451888175419e-08
0.003908019132567611,-1.855451888175779e-08
0.003908035595490075,-1.855451888176403e-08
0.003908056030750701,-1.855451888177174e-08
0.003908096366797093,-1.855451888178679e-08
0.003908153111127285,-1.855451888180763e-08
0.003908234574358497,-1.855451888183679e-08
0.003908354932700355,-1.855451888187808e-08
0.003908543552078577,-1.85545188819383e-08
0.003908608969902429,-1.855451888195792e-08
0.003908739805550134,-1.855451888199556e-08
0.00390895497555862,-1.855451888205413e-08
0.003909325826039931,-1.855451888215043e-08
0.003909434855681375,-1.855451888217819e-08
0.003909652914964262,-1.855451888223362e-08
0.003910089033530037,-1.855451888234433e-08
0.003910712247970473,-1.855451888250248e-08
0.003911958676851347,-1.855451888281879e-08
0.003913965615269011,-1.855451888332812e-08
0.003917724078552983,-1.855451888428197e-08
0.003924490851051952,-1.85545188859993e-08
0.003936425552296149,-1.855451888902817e-08
0.003958181240106541,-1.855451889454949e-08
0.00397909062005327,-1.855451889985615e-08
0.004,-1.855451890516273e-08
0.004002,-1.850451890572399e-08
0.004004,-1.835451890639412e-08
0.004005434859993861,-1.82110329075321e-08
0.004007083861610331,-1.804613274649658e-08
0.004008696571321336,-1.788486177600342e-08
0.004011921990743346,-1.756231983504498e-08
0.004018372829587366,-1.691723595323957e-08
0.004031274507275406,-1.56270681900746e-08
0.004057077862651487,-1.30467326655281e-08
0.004108684573403648,-7.886061623568842e-09
0.00421189799490797,2.435280431814764e-09
0.004404,2.164548066280758e-08
0.004408,2.184548065584247e-08
0.004409938738315487,2.184548065256354e-08
0.004412210058872135,2.18454806487221e-08
0.004414480980263688,2.184548064488134e-08
0.004419022823046794,2.184548063719981e-08
0.004428106508613005,2.184548062183677e-08
0.004446273879745428,2.184548059111068e-08
0.004473136939872714,2.184548054567778e-08
0.004500000000000001,2.18454805002449e-08
0.004500015625000001,2.184501292310217e-08
0.004500020440426614,2.184465169156952e-08
0.004500025704485663,2.18441171324794e-08
0.004500026515383978,2.184402494154315e-08
0.004500028137180607,2.18438378647522e-08
0.004500030811094874,2.184352478015464e-08
0.004500033017484697,2.184326410293322e-08
0.004500036524423362,2.184284885941901e-08
0.004500040407507006,2.18423851928103e-08
0.004500043196182769,2.184204915939815e-08
0.004500046938641471,2.18415989713259e-08
0.004500049714298567,2.18412672740622e-08
0.004500050423023689,2.184118318330379e-08
0.004500051840473933,2.184101692954461e-08
0.004500054200626106,2.184075193132491e-08
0.004500055878621317,2.18405769398172e-08
0.004500057620906363,2.184041189401908e-08
0.004500059026248673,2.184029367824479e-08
0.004500060402245768,2.184018949139242e-08
0.004500061877348597,2.184008651658551e-08
0.004500063905924932,2.183995424040391e-08
0.00450006621807791,2.183981208547672e-08
0.00450006972221523,2.183960685367054e-08
0.004500074554886374,2.183933391843311e-08
0.004500081354365003,2.183895770564073e-08
0.00450008955974654,2.183850773686328e-08
0.004500103736787531,2.183773370210319e-08
0.004500121565680902,2.183676240998752e-08
0.004500153659848303,2.183501245029765e-08
0.004500195345839397,2.183273047393243e-08
0.004500258346795198,2.182925706697411e-08
0.004500349165465043,2.182419932469813e-08
0.0045004857037797,2.181649665726905e-08
0.004500681900061226,2.180526021168468e-08
0.004500974451304632,2.178822633047144e-08
0.004501402059809627,2.176289922442679e-08
0.004502028769775985,2.172515602634265e-08
0.004502951909763681,2.166868038253119e-08
0.004504,2.160369015863058e-08
0.004505867417194711,2.148632307391402e-08
0.004508508814797741,2.131667474541854e-08
0.004509580704389288,2.12461695225274e-08
0.004510116649185061,2.121029331214394e-08
0.004510384621582948,2.11921223213775e-08
0.00451092056637872,2.115497721044263e-08
0.004511188538776606,2.113584633323734e-08
0.004511322524975549,2.112607075401193e-08
0.004511590497373435,2.110584149652629e-08
0.004512126442169207,2.106058074462081e-08
0.004512332297500529,2.104117142614625e-08
0.004512744008163173,2.1000519193222e-08
0.0045131434558153,2.096048946973423e-08
0.004513585857905638,2.09162261645278e-08
0.004514133338238043,2.086143816502165e-08
0.004515216608439267,2.07530087048933e-08
0.004517199406430501,2.055447882801474e-08
0.004520614823459779,2.021273577996024e-08
0.004527445657518335,1.952938370777831e-08
0.004541107325635447,1.816152685480768e-08
0.004563219875615758,1.594671281142285e-08
0.004607444975576381,1.151675831340754e-08
0.004680570808687732,4.196603375339089e-09
0.004792285404343866,-6.985547882969202e-09
0.004806249728800883,-8.382913851452037e-09
0.004813231891029391,-9.081552559458306e-09
0.004827196215486408,-1.047818867316997e-08
0.004830392081450934,-1.079748301547392e-08
0.004836678042313861,-1.142399779641204e-08
0.004837814952731478,-1.153687149209986e-08
0.004840088773566712,-1.176163266891387e-08
0.00484177369475947,-1.192716016336871e-08
0.004843765801448534,-1.212174081129396e-08
0.004845573738877977,-1.229721749448247e-08
0.00484820842134035,-1.255085075245865e-08
0.004852049107431882,-1.291549139426604e-08
0.004859483480262652,-1.360146646571723e-08
0.004866062404164262,-1.418474525932116e-08
0.004879220251967482,-1.528118808803052e-08
0.004892556019028944,-1.629944451428857e-08
0.004904,-1.710305674102267e-08
0.004905000000000001,-1.717034641131269e-08
0.0049065,-1.72703754294236e-08
0.004906875,-1.729521519837324e-08
0.0049074375,-1.733230599478072e-08
0.004907578125,-1.734153407201062e-08
0.0049077890625,-1.73552302940665e-08
0.004907841796875,-1.735859522514465e-08
0.004907920898437499,-1.736335224562906e-08
0.004907954750341424,-1.736508358576627e-08
0.004907966062756068,-1.736554797154806e-08
0.004907983031378034,-1.736599942085971e-08
0.004908,-1.736613847054643e-08
0.004908001708686663,-1.736613847054715e-08
0.004908005126059988,-1.736613847054858e-08
0.004908011960806639,-1.736613847055145e-08
0.004908021971145375,-1.736613847055565e-08
0.004908035126139658,-1.736613847056114e-08
0.004908061436128225,-1.736613847057207e-08
0.004908103628213236,-1.736613847058942e-08
0.004908163695456826,-1.736613847061374e-08
0.004908248266871037,-1.736613847064716e-08
0.004908373394741585,-1.736613847069468e-08
0.004908580417610752,-1.736613847076801e-08
0.00490864888993524,-1.736613847079084e-08
0.004908785834584215,-1.736613847083486e-08
0.00490901076390431,-1.736613847090387e-08
0.004909348035563603,-1.736613847100362e-08
0.004909794860293638,-1.736613847113385e-08
0.004910288361575708,-1.736613847127733e-08
0.004910980419318756,-1.73661384714786e-08
0.00491236453480485,-1.73661384718811e-08
0.004914363797699945,-1.736613847246256e-08
0.004917487335904159,-1.736613847337096e-08
0.004922516848556409,-1.736613847483367e-08
0.004930375415216097,-1.73661384771191e-08
0.004942771397005283,-1.736613848072408e-08
0.004962280632400862,-1.736613848639774e-08
0.004981140316200431,-1.736613849188251e-08
0.005,-1.736613849736752e-08
0.005002,-1.73161384980025e-08
0.005004,-1.716613849874666e-08
0.005005434859993862,-1.702265249993769e-08
0.005007083861610328,-1.68577523389636e-08
0.005008696571321332,-1.669648136853027e-08
0.005011921990743341,-1.637393942769149e-08
0.005018372829587357,-1.572885554612538e-08
0.005031274507275391,-1.443868778343903e-08
0.005057077862651457,-1.185835225984977e-08
0.005108684573403591,-6.697681219804979e-09
0.005211897994907858,3.623660831749705e-09
0.005404,2.283386105563774e-08
0.005408,2.303386104852445e-08
0.005409938738315487,2.30338610451737e-08
0.005412210058872135,2.303386104124813e-08
0.005414480980263688,2.303386103732324e-08
0.005419022823046794,2.303386102947348e-08
0.005428106508613005,2.303386101377394e-08
0.005446273879745428,2.303386098237488e-08
0.005473136939872714,2.303386093594689e-08
0.005500000000000001,2.303386088951892e-08
0.005500015625,2.303338294403787e-08
0.005500020407591823,2.303301692066262e-08
0.005500025465189931,2.303249708148346e-08
0.005500026660052109,2.303236004931293e-08
0.005500029049776465,2.303208125070958e-08
0.005500031779232918,2.303175867883739e-08
0.005500034495179735,2.30314361701985e-08
0.005500038024601253,2.303101693155306e-08
0.005500040615340044,2.303070674490666e-08
0.005500043096808687,2.303040753747411e-08
0.005500046388120032,2.303001122373576e-08
0.005500049047754125,2.302969242760881e-08
0.005500051779863561,2.302936960319457e-08
0.005500052528235501,2.302928276300175e-08
0.005500054024979379,2.302911431192518e-08
0.005500055678877866,2.30289387856617e-08
0.005500057070525427,2.302880212829588e-08
0.005500058410703937,2.302868255321367e-08
0.005500059573280045,2.302858877505946e-08
0.005500061052190958,2.302847994344453e-08
0.005500062655218059,2.302837086466404e-08
0.005500065068218075,2.302821738658617e-08
0.005500067456953342,2.302807375379075e-08
0.005500072136642213,2.302780442553257e-08
0.005500077370394288,2.302751247898376e-08
0.005500085123875629,2.302708557255494e-08
0.005500094763756255,2.302655816350585e-08
0.005500112779994728,2.302557568669792e-08
0.005500136929378868,2.302425992257754e-08
0.005500181594860825,2.302181903528783e-08
0.005500232199293058,2.301903662318006e-08
0.005500316401799944,2.301436458762367e-08
0.00550043124614441,2.300791558594908e-08
0.005500651040321048,2.299537386455523e-08
0.005500956915619885,2.297758993290399e-08
0.005501544588753544,2.29427148507565e-08
0.005502493005292619,2.288520734101634e-08
0.00550324650264631,2.283880870649123e-08
0.005503999999999999,2.279198550471071e-08
0.005505506994707378,2.269732360208052e-08
0.005507891388035036,2.254502462405592e-08
0.005508895888535219,2.247972989708433e-08
0.005509398138785311,2.244672223524444e-08
0.005510402639285495,2.237936147002117e-08
0.005510904889535586,2.234464374061565e-08
0.005511156014660632,2.232683165439905e-08
0.005511658264910723,2.228900469324604e-08
0.005512296664340561,2.223357171381898e-08
0.005512548147190478,2.220918383910725e-08
0.005513050757946886,2.215903920220834e-08
0.005513199358031563,2.21441420802522e-08
0.005513496558200918,2.211438102911853e-08
0.005514079569111807,2.205602364514574e-08
0.005514907436264124,2.197317174753059e-08
0.005516563170568758,2.180748211998098e-08
0.005519686480981648,2.149494360532603e-08
0.00552550221565,2.091297785914855e-08
0.005536481685170212,1.98142791973906e-08
0.00555767107038082,1.769391263935326e-08
0.005597824658069584,1.36758962250851e-08
0.005673027133006833,6.150646423642223e-09
0.005788513566503416,-5.406040947240611e-09
0.005817385174877562,-8.294535397365663e-09
0.00582861120105434,-9.417347627045672e-09
0.005833890965796121,-9.945278171238416e-09
0.005839727196699501,-1.05285847026627e-08
0.005844290427457546,-1.098414596445902e-08
0.005845543703453174,-1.110908164323415e-08
0.00584805025544443,-1.135830376822562e-08
0.005850266982915908,-1.157751811943042e-08
0.005852210745517383,-1.17685775734057e-08
0.005853792801953066,-1.192326566624452e-08
0.005855743835049346,-1.21129427313214e-08
0.0058578354603564,-1.231482717617502e-08
0.005862018710970509,-1.271332772659516e-08
0.00586641870428345,-1.312401844544451e-08
0.005875218690909332,-1.391551075362795e-08
0.005883839965724737,-1.465066965624766e-08
0.005893919982862369,-1.545981919916667e-08
0.005904,-1.621622181173677e-08
0.005905,-1.628845130122636e-08
0.005906499999999999,-1.639585387047249e-08
0.005906874999999999,-1.642252548220706e-08
0.005907437499999999,-1.646235000333393e-08
0.005907578124999999,-1.647225790394903e-08
0.005907789062499999,-1.648696160069671e-08
0.005907841796874999,-1.6490573088112e-08
0.005907920898437499,-1.649567292706909e-08
0.005907953784507587,-1.649748116740818e-08
0.005907959561444139,-1.649775209590553e-08
0.005907971115317242,-1.649820675858808e-08
0.00590798555765862,-1.649854926598068e-08
0.005907989168243965,-1.649858906343207e-08
0.005907994584121981,-1.649861825242506e-08
0.005907999999999999,-1.649862459382682e-08
0.005908008878595421,-1.649862459383078e-08
0.005908019401609899,-1.649862459383547e-08
0.005908028295396907,-1.649862459383943e-08
0.005908046082970921,-1.649862459384732e-08
0.005908080218490727,-1.649862459386234e-08
0.005908129235404986,-1.649862459388366e-08
0.005908197796467197,-1.649862459391297e-08
0.00590829544515798,-1.649862459395359e-08
0.005908447314146546,-1.64986245940139e-08
0.005908709852574895,-1.649862459411008e-08
0.005908773677392785,-1.649862459413205e-08
0.005908901327028565,-1.649862459417494e-08
0.005909156626300125,-1.649862459425816e-08
0.005909438304686927,-1.649862459434802e-08
0.005909878201354492,-1.649862459448741e-08
0.005910420749677787,-1.649862459465906e-08
0.005911236575438983,-1.649862459491717e-08
0.005912868226961375,-1.649862459543344e-08
0.005916015182543584,-1.64986245964292e-08
0.005922085374539546,-1.649862459834995e-08
0.00593422575853147,-1.649862460219145e-08
0.005958506526515318,-1.649862460987445e-08
0.006,-1.649862462300391e-08
0.006004,-1.62986246244983e-08
0.006005938738282893,-1.610475079705074e-08
0.006008210058841088,-1.587761874223442e-08
0.006010480980224321,-1.565052660493256e-08
0.006015022822990788,-1.519634233038409e-08
0.00602410650852372,-1.428797378150817e-08
0.006042273879589585,-1.247123668464041e-08
0.006078608621721315,-8.837762494441189e-09
0.006151278105984775,-1.570814128187925e-09
0.006296617074511695,1.296308254773806e-08
0.006404,2.370137491750531e-08
