/V9/PLUS X,/V9/PLUS Y
0.001004450565589895,8.801148979364856e-05
0.001004819986973779,8.787453951764355e-05
0.001005558829741548,8.758067776836189e-05
0.001007036515277086,8.701121335076441e-05
0.001009991886348161,8.585401934655211e-05
0.001015902628490312,8.356921894281315e-05
0.001027724112774615,7.907951858749538e-05
0.001051367081343219,7.066134802751949e-05
0.001089186444485272,5.870151285066793e-05
0.00113714714893851,4.57587204806141e-05
0.001159830966670407,4.033626072151226e-05
0.001176579953178471,3.653068083896059e-05
0.001180961424302384,3.551974320495377e-05
0.001189724366550211,3.347129982967796e-05
0.001192668984805087,3.275405175596742e-05
0.001197909512909005,3.150530000155356e-05
0.001204412744386104,2.995517471436852e-05
0.001210056393800094,2.872250179634056e-05
0.001216281380323342,2.745626834484373e-05
0.001218882925799774,2.6964233064196e-05
0.001224086016752637,2.598325077898312e-05
0.001233927695403115,2.425149047132122e-05
0.001246390252332035,2.219064269380738e-05
0.001266049562533816,1.928358363972865e-05
0.001293638672994089,1.576109341810444e-05
0.001333304414207778,1.174280960874411e-05
0.001368652207103889,8.993817589774676e-06
0.001404,6.897510290846473e-06
0.0014040625,5.726958036303982e-06
0.0014041875,3.621423568780131e-06
0.001404437500000001,-2.175439311491624e-07
0.001404673040153411,-2.866984346912093e-06
0.001405037950264001,-6.02830143997607e-06
0.001405390551667021,-9.924334119211775e-06
0.001405804522279232,-1.543586403520227e-05
0.001406546061922573,-2.550223446135917e-05
0.001406688592267871,-2.893313989430217e-05
0.00140675985744052,-3.130037527309086e-05
0.001406902387785819,-3.742153361514871e-05
0.001406936192504304,-3.886653775771187e-05
0.001406974216773695,-4.073511886573944e-05
0.001407018250989098,-4.314167339729688e-05
0.001407027231012702,-4.36860657177519e-05
0.001407045191059908,-4.406886221358241e-05
0.001407062749431969,-4.381024988327831e-05
0.001407082026480207,-4.266247896710251e-05
0.001407100287103522,-4.209328058977547e-05
0.001407135788157561,-4.139590711928986e-05
0.001407161511284422,-4.166135987617433e-05
0.001407191819646865,-4.147799419329618e-05
0.001407235380910355,-4.17945376041024e-05
0.001407310131029618,-4.198322774127244e-05
0.001407401004869428,-4.294544681657199e-05
0.001407519391793808,-4.464029917471032e-05
0.001407663024063241,-4.943597465918311e-05
0.00140783151203162,-6.090811183627884e-05
0.001408,-8.042090801500319e-05
0.001408068754133344,-8.031543156568761e-05
0.001408173705541203,-8.022353895056376e-05
0.001408272864766724,-8.011795248023279e-05
0.001408471183217767,-7.996108487650417e-05
0.001408867820119853,-7.959079478505815e-05
0.001409661093924023,-7.890628183595447e-05
0.001411247641532365,-7.748223242631288e-05
0.001414420736749049,-7.472736151333408e-05
0.001420766927182417,-6.935575952987414e-05
0.001433459308049153,-5.985809914627669e-05
0.001458844069782624,-4.555115279817068e-05
0.001498664683054374,-3.204152296236211e-05
0.00155894118176464,-2.139419937954632e-05
0.001630594628521656,-1.512778172571215e-05
0.001727595510943743,-1.060358968499486e-05
0.001852069987744155,-7.692883117307942e-06
0.002,-5.653902989567709e-06
0.00200025,-4.747547440761577e-06
0.002000355457781347,-4.444963465535852e-06
0.002000566373344041,-4.076983984654887e-06
0.002000607755272118,-3.639981120872084e-06
0.002000690519128272,-2.751807935338554e-06
0.002000708125364593,-2.475366608417343e-06
0.002000743337837236,-1.604350735528655e-06
0.002000784744825727,-6.569773196752414e-07
0.002000794538921298,-7.528606238264984e-07
0.002000814127112441,-8.822329473244829e-07
0.002000835332762126,-3.528987371976229e-07
0.002000857546259022,4.098786856682025e-07
0.002000882192802607,1.347182955691825e-06
0.00200092765215215,3.279327359046526e-06
0.002001018570851235,7.79717701517391e-06
0.002001128191835709,1.395538394177144e-05
0.002001295444973039,2.387945219187141e-05
0.002001520748865555,3.659703052243525e-05
0.002001832886882307,5.188994438815888e-05
0.002002213103381149,6.264635461199427e-05
0.002002556175047909,6.552321352641679e-05
0.002002685918797163,6.590875663570058e-05
0.00200275079067179,6.614922761493767e-05
0.002002783226609103,6.617854512571546e-05
0.002002848098483731,6.639623966244144e-05
0.00200293310439255,6.660733685980391e-05
0.00200305525409671,6.719054905752103e-05
0.00200329955350503,6.976684508259403e-05
0.002003345059623554,7.076334037401259e-05
0.002003397670007412,7.240186436466059e-05
0.0020034529688694,7.416135572405825e-05
0.002003465127285176,7.463238892406109e-05
0.002003489444116728,7.489731231204511e-05
0.002003515674854248,7.498328413715327e-05
0.002003549206795594,7.404975715255636e-05
0.002003579605682912,7.301234970526014e-05
0.002003618521477614,7.209818507714835e-05
0.002003669963989447,7.197800704102429e-05
0.002003706571781393,7.182905496463371e-05
0.002003757135656109,7.175956909610768e-05
0.002003842526969461,7.16442478377347e-05
0.00200392126348473,7.170095533543322e-05
0.002004,7.176561301391536e-05
0.002004063660145367,7.163906175177409e-05
0.002004135975388688,7.159389690574288e-05
0.002004207583781269,7.158472270837085e-05
0.002004350800566432,7.152541401209271e-05
0.002004637234136758,7.143658923819816e-05
0.00200521010127741,7.123296118994102e-05
0.002006355835558713,7.08483157608801e-05
0.00200864730412132,7.006433580506066e-05
0.002013230241246534,6.854019911200568e-05
0.002022396115496961,6.55516637263669e-05
0.002040727863997816,5.990606263550931e-05
0.002075145642087248,5.026683073950586e-05
0.002110633942130412,4.146844818712421e-05
0.002129045046367629,3.724899366203944e-05
0.002133834346716059,3.616206178859729e-05
0.00214341294741292,3.393633095749733e-05
0.002148202247761351,3.278831020866735e-05
0.002154325380083921,3.131793323020217e-05
0.002161165757011439,2.970825429428418e-05
0.002166609692048414,2.853120783564713e-05
0.002172992430438126,2.725695505480364e-05
0.002175116292492544,2.684913527471372e-05
0.00217936401660138,2.605776442455237e-05
0.002187859464819052,2.454242848469183e-05
0.00219724932663821,2.296677175822438e-05
0.002216029050276527,2.008226292433748e-05
0.002237348030082635,1.721040483252926e-05
0.00227998598969485,1.254607972914316e-05
0.00232541396450282,8.911138916821678e-06
0.00236470698225141,6.618953840133868e-06
0.002404,4.917942768245934e-06
0.0024040625,3.72949181784729e-06
0.002404187500000001,1.598114030717519e-06
0.002404437500000001,-2.195741750562923e-06
0.002404674613155864,-4.745699981588814e-06
0.002405039636818487,-7.863755739399132e-06
0.002405392984304207,-1.175726406715147e-05
0.002405809574826652,-1.748570137140566e-05
0.002406573170307954,-2.820044268512792e-05
0.002406715030108369,-3.176340165610834e-05
0.002406785960008577,-3.418273160968889e-05
0.002406927819808992,-4.003423085901274e-05
0.002406955399038647,-4.133015259604463e-05
0.002406990582811797,-4.336495011683521e-05
0.002407026170234753,-4.503938205023298e-05
0.002407034607452326,-4.541785937892543e-05
0.002407051481887471,-4.510262929041301e-05
0.002407070447493996,-4.427441032836509e-05
0.002407087457966701,-4.343785227686946e-05
0.002407118963840253,-4.284642045840568e-05
0.002407145136058482,-4.281948352988984e-05
0.002407173581319754,-4.286115545726138e-05
0.00240721103171978,-4.293184672521526e-05
0.002407285587566953,-4.329856943525908e-05
0.002407373527967408,-4.399402190637327e-05
0.002407483960225859,-4.560076925788651e-05
0.00240762096473935,-4.946551484375865e-05
0.002407822374822807,-6.274562926031345e-05
0.002408,-8.307908590228497e-05
0.002408069555602206,-8.307920113783415e-05
0.002408179574423914,-8.29814886336973e-05
0.002408281547887355,-8.286587165190829e-05
0.002408485494814238,-8.271334664978255e-05
0.002408893388668005,-8.232703190884636e-05
0.002409709176375537,-8.163424949879578e-05
0.002411340751790602,-8.015922105684395e-05
0.002414603902620731,-7.730097277720603e-05
0.00242113020428099,-7.163369243546156e-05
0.002434182807601508,-6.153001859818965e-05
0.002460288014242544,-4.628686063870005e-05
0.002499482177280695,-3.262982795126057e-05
0.002557530426897265,-2.194889303097035e-05
0.002629836198421753,-1.538120463974511e-05
0.002723396443113466,-1.084880602818514e-05
0.002847194578850246,-7.836546646065117e-06
0.003,-5.682312826941331e-06
0.00300025,-4.770741907339674e-06
0.003000355457781347,-4.468441593686885e-06
0.003000566373344041,-4.102948866036098e-06
0.00300060790680186,-3.668174297196589e-06
0.003000690973717498,-2.782977639424927e-06
0.003000708617105431,-2.505903591614187e-06
0.003000743903881299,-1.636491483384873e-06
0.003000784988128319,-6.756461585149321e-07
0.003000810535298307,-8.957193664790467e-07
0.003000836350179664,-4.03202300046695e-07
0.003000845038824036,-7.642721581687832e-08
0.003000862416112781,5.310184611024891e-07
0.00300089219049326,1.699522348663414e-06
0.003000943856246991,3.977273969358546e-06
0.003001038414137089,8.822723163059488e-06
0.003001165252265669,1.609957961671712e-05
0.003001339231170768,2.640876160400434e-05
0.003001579796672852,3.967723015450126e-05
0.003001922682319522,5.546029981138166e-05
0.003002297174879377,6.360078310595016e-05
0.003002633566685636,6.570659635167039e-05
0.003002743631150045,6.598409038504912e-05
0.003002963760078862,6.665927105955992e-05
0.003003022547736288,6.688939033527043e-05
0.003003140123051139,6.771814890226394e-05
0.00300333222049937,7.027176673054844e-05
0.003003366917250712,7.127709821263058e-05
0.003003384265626384,7.18218370511272e-05
0.003003418962377726,7.299150251716733e-05
0.003003441426077418,7.369582035241484e-05
0.003003449607562362,7.400507436846821e-05
0.003003465970532249,7.447759551520129e-05
0.003003488749760814,7.484176951442843e-05
0.003003506894213289,7.491953033463251e-05
0.003003537538726844,7.441685491937573e-05
0.003003567900778084,7.335593088498428e-05
0.003003602721434039,7.230065339156837e-05
0.003003638435598373,7.195857637336226e-05
0.003003674972800557,7.188117305572585e-05
0.00300371407869325,7.173571659454648e-05
0.003003782416397875,7.16446127845129e-05
0.003003876924361892,7.156716550156722e-05
0.003004,7.171459999709443e-05
0.003004070040608366,7.155624557379408e-05
0.003004157416851208,7.150408773657378e-05
0.003004244064868987,7.14943178530539e-05
0.003004417360904545,7.141914694407593e-05
0.003004763952975661,7.131588772788135e-05
0.003005444165648567,7.106957776608754e-05
0.003006804590994378,7.061936627304414e-05
0.003009525441686001,6.968682212460145e-05
0.003014967143069246,6.789329555516141e-05
0.003025850545835736,6.43786986160678e-05
0.003047617351368716,5.781635110088401e-05
0.003081849646624965,4.845836394931459e-05
0.003115443264484868,4.030550774151528e-05
0.003132583109297241,3.638958754573537e-05
0.003137024391918384,3.53854932220456e-05
0.003145906957160668,3.327894743170751e-05
0.003148588734374048,3.26485309937976e-05
0.003153814105381273,3.137964207951594e-05
0.003159907334700884,2.99522704386753e-05
0.003165725859726046,2.866127304965802e-05
0.003172021491286273,2.740714255432596e-05
0.003174458700381789,2.692515167556678e-05
0.003179333118572821,2.602805156876348e-05
0.003189018759931145,2.429791366154155e-05
0.003201423772386497,2.22651873940364e-05
0.00322079052909218,1.936833127685331e-05
0.003248352908925037,1.585527790788506e-05
0.003286559593131426,1.192576333355431e-05
0.003343866610714731,7.728462242443457e-06
0.003404,4.869038249526136e-06
0.0034040625,3.688191546315572e-06
0.003404187500000001,1.556187377680881e-06
0.003404437500000001,-2.236980522418598e-06
0.003404673826783627,-4.778232782011702e-06
0.003405039164241977,-7.897100527135989e-06
0.003405395340646136,-1.182503838899204e-05
0.003405812391337973,-1.756711550608235e-05
0.003406581606296027,-2.841145526699237e-05
0.003406723655983955,-3.208392320650894e-05
0.003406794680827919,-3.454699001622414e-05
0.003406936730515846,-4.043470699679789e-05
0.003406980648828267,-4.274535450104908e-05
0.003406994634278137,-4.366213217007938e-05
0.003407022605177877,-4.492062759621408e-05
0.003407041566581822,-4.547705109187066e-05
0.003407059817502381,-4.473039121351965e-05
0.003407079818951549,-4.385160502659471e-05
0.003407100604504317,-4.302198111373614e-05
0.003407125288440075,-4.29647660568436e-05
0.003407149862463741,-4.276296776181366e-05
0.003407182285941,-4.29855217590071e-05
0.003407224937465676,-4.29296211186326e-05
0.003407296517338316,-4.347456800061221e-05
0.003407379636236691,-4.40181960579578e-05
0.003407500502149226,-4.603083427681488e-05
0.003407642743976769,-5.036973882075497e-05
0.003407845514281952,-6.513623486890013e-05
0.003408,-8.311834668412688e-05
0.003408070458487056,-8.314033482909821e-05
0.003408175393772209,-8.304465541292913e-05
0.003408271626321454,-8.292868388032202e-05
0.003408464091419945,-8.279190277288692e-05
0.003408849021616926,-8.241990400096149e-05
0.003409618882010888,-8.177401094474794e-05
0.003411158602798812,-8.037492833542226e-05
0.003414238044374661,-7.768355994046377e-05
0.003420396927526357,-7.230323790366784e-05
0.003432714693829751,-6.263128838813988e-05
0.003457350226436538,-4.77393170208421e-05
0.003494685406513996,-3.392649797981116e-05
0.003551037132320452,-2.28226853025282e-05
0.003622150722933931,-1.59041551449728e-05
0.00371316031364699,-1.121189714434491e-05
0.00383389646221648,-8.090324785990361e-06
0.00391694823110824,-6.66250066559896e-06
0.004,-5.789174154579579e-06
0.00400025,-4.787267148791651e-06
0.004000355457781347,-4.483347708639814e-06
0.004000566373344041,-4.119941614611088e-06
0.004000607976984076,-3.686215185611232e-06
0.004000691184264145,-2.820426558367905e-06
0.004000708973051228,-2.515886711937143e-06
0.004000744550625392,-1.646421644567286e-06
0.004000785037756483,-6.870740620954197e-07
0.004000795023887415,-7.661523487746948e-07
0.004000814996149279,-9.180187388479556e-07
0.0040008359047929,-4.119412912254862e-07
0.004000858575179947,3.692978509848952e-07
0.004000882815414082,1.289900034641688e-06
0.004000927874561173,3.211091863650971e-06
0.004001017992855354,7.688599248396115e-06
0.004001130863760862,1.404673048581143e-05
0.004001294128445711,2.373956932442283e-05
0.004001520044889994,3.650618293243855e-05
0.004001828713036356,5.164838305975585e-05
0.004002211601574128,6.249916794371326e-05
0.004002553858317788,6.535649484820494e-05
0.004002683940593475,6.575149460911454e-05
0.004002748981731318,6.598375474497528e-05
0.00400278150230024,6.602268937045373e-05
0.004002846543438084,6.623102857429633e-05
0.004002935320679452,6.646388570310049e-05
0.004003072655083225,6.713415460978393e-05
0.004003137487055664,6.762727773421859e-05
0.004003267151000542,6.919825453796557e-05
0.004003326931931343,7.018203126180041e-05
0.004003352755741585,7.079215566853616e-05
0.004003404403362067,7.242757596286596e-05
0.004003449843803187,7.388090402350232e-05
0.004003460925372112,7.432081535103912e-05
0.004003483088509961,7.469256532068626e-05
0.004003512837416953,7.487737480719381e-05
0.004003539854912299,7.430777511167517e-05
0.004003571937580368,7.321617787988102e-05
0.00400360564690423,7.218589197650394e-05
0.004003640548624118,7.194082769185591e-05
0.004003676159478959,7.179658847570683e-05
0.004003716448225111,7.171315356973398e-05
0.004003783752616659,7.15648108018787e-05
0.004003882305325557,7.154406247563227e-05
0.004004,7.164058170245534e-05
0.004004068661513547,7.150486080445568e-05
0.004004154733513105,7.14547543513945e-05
0.0040042395298781,7.144372443065316e-05
0.004004409122608092,7.137211165049566e-05
0.004004748308068074,7.126876383586494e-05
0.004005403282879586,7.103364317524864e-05
0.00400671323250261,7.059860610889191e-05
0.004009333131748658,6.970295368684704e-05
0.004014572930240754,6.79727183479223e-05
0.004025052527224946,6.458493651459092e-05
0.00404601172119333,5.823867442281325e-05
0.004079750673107087,4.896285362778599e-05
0.004113835760514212,4.064155604339571e-05
0.004131285137998967,3.665256441524406e-05
0.004149428291357258,3.24099718807831e-05
0.004153456917261262,3.143681466431688e-05
0.004161514169069269,2.95510340327404e-05
0.004168114748292796,2.814661800170344e-05
0.004174885146730594,2.682694614897905e-05
0.004176891024475,2.64463640545572e-05
0.004180902779963814,2.571228905858141e-05
0.004188926290941442,2.429539055728611e-05
0.004204973312896697,2.16833967076798e-05
0.004224067543067498,1.890068717639368e-05
0.004253471609787268,1.52489618122067e-05
0.004295100182958781,1.117509873829102e-05
0.004353169984862132,7.188174786073849e-06
0.004404,4.879705012479025e-06
0.0044040625,3.693711244943348e-06
0.0044041875,1.560534609733512e-06
0.0044044375,-2.233459420532598e-06
0.00440467499535227,-4.782189248522636e-06
0.004405039871532191,-7.900568280837517e-06
0.004405394092904727,-1.180319290281984e-05
0.004405810235037016,-1.753280583957194e-05
0.004406574124346635,-2.825764269157196e-05
0.004406716107367569,-3.183588945212485e-05
0.004406787098878037,-3.425843610860323e-05
0.004406929081898971,-4.011561350096792e-05
0.004406956390435741,-4.140619934805377e-05
0.004406991548286839,-4.34553586871457e-05
0.004407026912151805,-4.508858155933833e-05
0.004407035028035824,-4.54547888094683e-05
0.004407051259803861,-4.513296689380645e-05
0.004407070011064909,-4.430198948719903e-05
0.004407086932342695,-4.348403713624215e-05
0.004407120774898265,-4.284301719103645e-05
0.004407147204650819,-4.283496978436097e-05
0.004407176185048219,-4.290580002648161e-05
0.00440721303930028,-4.294578234261412e-05
0.004407286747804403,-4.334921932657856e-05
0.004407369397128853,-4.396085065721111e-05
0.004407484380996017,-4.565457664059886e-05
0.004407618831098084,-4.939947882319736e-05
0.004407824907393916,-6.305100364328416e-05
0.004408,-8.311362715647865e-05
0.004408069794035182,-8.312968622204808e-05
0.004408179664407827,-8.303184569850055e-05
0.004408281089165234,-8.291489425428504e-05
0.004408483938680048,-8.276509538259242e-05
0.004408889637709676,-8.237888869349088e-05
0.004409701035768931,-8.169209764814256e-05
0.004411323831887443,-8.022315466466551e-05
0.004414569424124465,-7.738180920788372e-05
0.004421060608598509,-7.173852451970367e-05
0.004434042977546598,-6.167062090780627e-05
0.004460007715442776,-4.644365514200581e-05
0.004499114889151983,-3.274026442459823e-05
0.004556879847018036,-2.203901259272388e-05
0.004629165072926497,-1.543014894809856e-05
0.004722328083447587,-1.088684911273071e-05
0.004845945756703195,-7.861381651552883e-06
0.005,-5.681621536894846e-06
0.00500025,-4.771016042378293e-06
0.005000355457781347,-4.468712464866507e-06
0.005000566373344041,-4.103682102631626e-06
0.005000607945743096,-3.66757652305878e-06
0.005000691090541205,-2.782178023776837e-06
0.005000708741535001,-2.503714315404207e-06
0.005000744043522595,-1.633409910583291e-06
0.005000785157967189,-6.747367310767269e-07
0.005000810751478738,-8.963045025030549e-07
0.00500083655805003,-3.9600118548771e-07
0.005000845323235832,-6.667245868888042e-08
0.005000862853607436,5.463384075530198e-07
0.005000893186965871,1.741449861258667e-06
0.005000945953249127,4.074357273902264e-06
0.005001042613245721,9.05374238976322e-06
0.005001170994715193,1.64383853587087e-05
0.005001346229656672,2.681642357320635e-05
0.005001590114419767,4.020991072265786e-05
0.005001936073923822,5.594914068848662e-05
0.005002309787491066,6.372709516081332e-05
0.005002394048814847,6.449437170586818e-05
0.005002562571462407,6.540472394974805e-05
0.00500262068535115,6.565718007678836e-05
0.005002736913128636,6.597101394213738e-05
0.005002913323478487,6.648402222859086e-05
0.005003120838167418,6.749440282882152e-05
0.005003190518772568,6.829813299840363e-05
0.005003329879982867,7.021293881770477e-05
0.005003360526547762,7.112546425777301e-05
0.005003421819677552,7.302124024313687e-05
0.005003429989793611,7.33923681618037e-05
0.005003446330025728,7.382662982809149e-05
0.005003472414041418,7.469788388436606e-05
0.005003494163801793,7.481622264837384e-05
0.005003515407986142,7.493469218151597e-05
0.005003549104949757,7.39886269934843e-05
0.005003579528246777,7.301156899497574e-05
0.005003618073488507,7.198588436705686e-05
0.005003653639767483,7.202084289069873e-05
0.005003689090656049,7.172238101393088e-05
0.00500373587401214,7.1800645311896e-05
0.005003810021939564,7.150478668507186e-05
0.00500392018078346,7.169023912295329e-05
0.005004,7.161757097184489e-05
0.005004062760215171,7.155753028283687e-05
0.005004138400748379,7.15129338461101e-05
0.005004210427816347,7.150039176102114e-05
0.005004354481952283,7.144566289916123e-05
0.005004642590224154,7.135074037430127e-05
0.005005168741611664,7.116870415818859e-05
0.005006221044386684,7.081068299932352e-05
0.005008325649936724,7.009614944930189e-05
0.005012534861036804,6.868930258737054e-05
0.005020953283236964,6.59410641566656e-05
0.005037790127637284,6.071148516977803e-05
0.005071463816437923,5.118155011162082e-05
0.005107685137778244,4.210304118626367e-05
0.005126773824795179,3.771230865166831e-05
0.005131742595715197,3.658187127224499e-05
0.005141680137555231,3.429370513005074e-05
0.005146648908475248,3.310234092829351e-05
0.005153883768768877,3.137074981151576e-05
0.005155575673340597,3.095907885183392e-05
0.005158959482484036,3.016794156984558e-05
0.00516450826292745,2.891972071647638e-05
0.005172207889302913,2.736656964797818e-05
0.005175813218034562,2.667031579766865e-05
0.005183018386357588,2.535690849312279e-05
0.005192505713084559,2.370723134813491e-05
0.005210557237956168,2.085531398367162e-05
0.005231418525233064,1.793366609051848e-05
0.005263351827017772,1.418985233463879e-05
0.005308712992845309,1.009136743286071e-05
0.005356356496422654,7.039976950268416e-06
0.005404,4.897173912739165e-06
0.0054040625,3.71280554967133e-06
0.0054041875,1.579303889881373e-06
0.0054044375,-2.212870975883599e-06
0.005404674003326576,-4.757899543257619e-06
0.005405040208080884,-7.888547875668969e-06
0.005405396216967957,-1.181120109202586e-05
0.005405813024156943,-1.755568735557055e-05
0.005406583355797968,-2.841682141215206e-05
0.00540672581916947,-3.213344164107903e-05
0.005406797050855222,-3.461246951833248e-05
0.005406939514226724,-4.053326811418352e-05
0.005406983623387996,-4.289762862156776e-05
0.005406997351304131,-4.379820045394247e-05
0.0054070248071364,-4.497548192964275e-05
0.005407050429820253,-4.535075075496985e-05
0.005407069431848595,-4.419533682543367e-05
0.005407089806023218,-4.351051537324156e-05
0.005407116521231756,-4.274480528223352e-05
0.005407144687750205,-4.294501221440474e-05
0.005407171340801492,-4.277191962584591e-05
0.005407210799918915,-4.303384329414218e-05
0.005407272778936537,-4.314394625050378e-05
0.005407355557632715,-4.391760898400836e-05
0.005407456337170571,-4.503326263174483e-05
0.005407597377972683,-4.867946968883344e-05
0.005407771345085081,-5.822356563975373e-05
0.005408,-8.321067848843846e-05
0.005408069059041541,-8.309321681061236e-05
0.005408188090337653,-8.299164870656318e-05
0.005408302308517301,-8.287616978815508e-05
0.005408530744876599,-8.269184647625549e-05
0.005408987617595193,-8.227404461347549e-05
0.005409901363032383,-8.148297444683326e-05
0.005411728853906761,-7.984494768724712e-05
0.005415383835655519,-7.663375087557573e-05
0.005422693799153034,-7.035972907819214e-05
0.005437313726148064,-5.937457542770141e-05
0.005466553580138123,-4.350551128026783e-05
0.005508084533694862,-3.0533240248099e-05
0.005570062586506132,-2.044844921269903e-05
0.005643369528227185,-1.454244666491485e-05
0.0057444318177115,-1.016578159202585e-05
0.005873237638547492,-7.390631958686213e-06
0.006,-5.687097789597574e-06
0.00600025,-4.776149680101104e-06
0.006000355457781347,-4.473844537639874e-06
0.006000566373344041,-4.108222771379913e-06
0.006000607920336106,-3.674924160260003e-06
0.006000691014320235,-2.789876545834054e-06
0.00600070866833934,-2.514517463802491e-06
0.00600074397637755,-1.643569843653499e-06
0.006000784976278027,-6.815490684665082e-07
0.006000795019168312,-7.644548889389555e-07
0.006000815104948882,-9.082813622913902e-07
0.006000836178661707,-3.813078105390953e-07
0.006000858704890425,3.931373292120986e-07
0.00600088317404291,1.326948444957801e-06
0.006000929045143443,3.283507345051793e-06
0.00600102078734451,7.859570350667888e-06
0.006001133776002445,1.42331147201499e-05
0.006001298942479219,2.404077836144147e-05
0.006001526931675087,3.688755617433692e-05
0.006001838125342131,5.207067627452084e-05
0.006002221484558882,6.266874920079098e-05
0.006002563142807586,6.542617101738456e-05
0.006002695032401334,6.583308441485249e-05
0.006002760977198208,6.604796871300171e-05
0.006002793949596645,6.610246596893531e-05
0.00600285989439352,6.630181643441968e-05
0.006002949572661929,6.656155800356369e-05
0.006003087884318077,6.726807666378861e-05
0.006003149723728684,6.779358129091561e-05
0.006003273402549898,6.932354427113233e-05
0.006003332090141422,7.033854188801205e-05
0.006003356437180988,7.09319015537773e-05
0.00600340513126012,7.251373879302878e-05
0.006003450720335394,7.395266472353593e-05
0.006003461144003235,7.439010039928081e-05
0.006003481991338915,7.470532189253781e-05
0.006003508817771824,7.494515136762722e-05
0.006003537547506012,7.437960334001139e-05
0.006003569086016039,7.334925513591177e-05
0.006003602951956438,7.225159551081533e-05
0.006003638451114654,7.1981444688238e-05
0.006003674524013731,7.183263418035599e-05
0.006003713939962499,7.175449233794631e-05
0.006003780132149261,7.159999865148357e-05
0.006003876589238967,7.158140880056621e-05
0.006003938294619484,7.158879864937754e-05
0.006004,7.169928779181178e-05
0.006004056356115234,7.154552807682777e-05
0.00600411976030155,7.150236830749073e-05
0.006004183363586239,7.149522336318769e-05
0.006004310570155616,7.144294735020486e-05
0.00600456498329437,7.13627378856114e-05
0.006005073809571878,7.118257440814073e-05
0.006006091462126894,7.084157590949706e-05
0.006008126767236926,7.014583790987565e-05
0.00601219737745699,6.878808192391673e-05
0.006020338597897117,6.612188477086379e-05
0.006036621038777373,6.105193760903407e-05
0.006069185920537883,5.177646074767145e-05
0.00610602607084728,4.248672221097827e-05
0.006133834969948213,3.609748733218629e-05
0.006138707186895838,3.497554572177925e-05
0.006148451620791086,3.265860115133764e-05
0.006157648483059126,3.045769143688355e-05
0.006159603242340828,3.000206795565742e-05
0.006163512760904232,2.9124753103579e-05
0.006170827679932845,2.7621809655273e-05
0.006173785734994206,2.704810017043071e-05
0.00617970184511693,2.594310609004204e-05
0.006188141847582289,2.444379976693302e-05
0.006202660854176348,2.20542832309826e-05
0.006221298503883093,1.929406295088699e-05
0.006246978001579988,1.600423682989854e-05
0.006289795828508964,1.163439445159784e-05
0.006342060022824523,7.831359857969852e-06
0.006404,4.876478376678383e-06
0.0064040625,3.688538456105747e-06
0.0064041875,1.553742504354885e-06
0.0064044375,-2.237428034386682e-06
0.00640467351789565,-4.777769506866388e-06
0.00640504039199542,-7.90901663846389e-06
0.006405396051053566,-1.183608623864752e-05
0.006405813970263797,-1.758944320589489e-05
0.006406584352591357,-2.846983986339735e-05
0.006406726360631186,-3.217126777006669e-05
0.006406797364651101,-3.465261181352499e-05
0.00640693937269093,-4.054362246631093e-05
0.006406983444111641,-4.291211021723136e-05
0.006406997161446782,-4.38059706568212e-05
0.006407024596117062,-4.498999987799424e-05
0.006407050288972054,-4.536552274972323e-05
