Loop Gain dB20 X,Loop Gain dB20 Y
5.248074602497715,69.08996030593111
5.370317963702516,69.08996029439679
5.495408738576233,69.08996028230838
5.623413251903478,69.0899602696623
5.754399373371556,69.08996025640975
5.888436553555876,69.08996024255291
6.025595860743564,69.08996022802116
6.165950018614807,69.08996021281393
6.309573444801917,69.08996019689081
6.456542290346539,69.08996018021254
6.606934480075944,69.08996016275202
6.760829753919801,69.08996014445853
6.918309709189348,69.08996012531806
7.079457843841362,69.08996010527081
7.244359600749883,69.0899600842798
7.413102413009157,69.08996006228405
7.585775750291819,69.08996003926448
7.762471166286898,69.0899600151586
7.943282347242794,69.08995998991804
8.128305161640972,69.08995996349762
8.317637711026689,69.08995993581109
8.511380382023743,69.08995990683555
8.709635899560784,69.0899598764876
8.912509381337431,69.08995984471672
9.120108393559072,69.08995981143359
9.332543007969884,69.08995977660618
9.549925860214332,69.08995974011947
9.772372209558078,69.08995970191539
9.99999999999997,69.08995966191027
10.23292992280751,69.08995962001386
10.47128548050896,69.08995957615113
10.71519305237603,69.08995953022644
10.96478196143182,69.08995948212872
11.2201845430196,69.08995943176157
11.48153621496879,69.08995937902931
11.74897554939526,69.0899593238147
12.02264434617409,69.08995926598151
12.30268770812378,69.08995920543472
12.58925411794163,69.08995914204058
12.8824955169313,69.08995907564551
13.18256738556403,69.08995900613361
13.48962882591649,69.08995893333558
13.8038426460288,69.08995885711097
14.12537544622749,69.08995877729829
14.45439770745922,69.08995869371194
14.79108388168202,69.08995860619956
15.13561248436203,69.0899585145483
15.48816618912476,69.08995841858597
15.84893192461108,69.0899583181065
16.21810097358924,69.08995821288603
16.59586907437554,69.08995810270714
16.98243652461738,69.0899579873419
17.37800828749369,69.0899578665349
17.78279410038916,69.08995774002744
18.19700858609976,69.0899576075625
18.6208713666286,69.08995746886492
19.0546071796324,69.08995732360516
19.49844599758038,69.08995717151944
19.95262314968872,69.08995701226084
20.41737944669521,69.08995684549194
20.89296130854031,69.08995667087594
21.37962089502224,69.08995648802912
21.87761623949544,69.08995629655038
22.38721138568331,69.0899560960588
22.90867652767764,69.08995588611589
23.44228815319913,69.08995566627685
23.98832919019481,69.08995543608695
24.5470891568502,69.08995519503925
25.1188643150957,69.08995494263134
25.70395782768853,69.08995467832844
26.30267991895371,69.08995440157888
26.91534803926904,69.08995411178259
27.54228703338154,69.08995380831459
28.18382931264442,69.08995349054848
28.84031503126593,69.08995315781657
29.51209226666373,69.08995280940292
30.19951720402003,69.08995244455839
30.90295432513577,69.08995206252655
31.62277660168365,69.08995166249254
32.35936569296268,69.08995124359784
33.11311214825896,69.08995080496877
33.8844156139201,69.08995034567053
34.67368504525301,69.08994986471633
35.48133892335738,69.08994936110649
36.30780547700997,69.08994883375209
37.15352290971708,69.08994828154411
38.01893963205595,69.08994770331819
38.90451449942788,69.08994709784655
39.81071705534954,69.08994646382722
40.73802778041109,69.08994579993625
41.68693834703335,69.08994510475887
42.65795188015907,69.08994437680305
43.65158322401639,69.08994361455133
44.6683592150961,69.0899428163806
45.70881896148729,69.08994198058612
46.7735141287196,69.08994110540823
47.86300923226361,69.08994018897353
48.97788193684438,69.08993922935154
50.11872336272698,69.089938224512
51.28613839913623,69.08993717231509
52.480746024977,69.08993607053168
53.70317963702501,69.08993491682482
54.95408738576219,69.08993370873108
56.23413251903463,69.08993244370207
57.54399373371541,69.08993111907428
58.88436553555861,69.08992973199742
60.25595860743547,69.0899282795714
61.65950018614791,69.08992675868072
63.09573444801901,69.0899251661143
64.56542290346522,69.08992349849549
66.06934480075925,69.08992175229142
67.60829753919782,69.08991992379163
69.18309709189329,69.0899180091032
70.79457843841342,69.08991600419179
72.44359600749863,69.08991390477973
74.13102413009136,69.08991170644411
75.85775750291798,69.08990940448925
77.62471166286876,69.08990699405766
79.43282347242773,69.08990447003183
81.28305161640949,69.0899018270481
83.17637711026666,69.08989905950455
85.11380382023719,69.08989616153265
87.0963589956076,69.08989312698758
89.12509381337408,69.08988994942692
91.20108393559049,69.0898866221136
93.32543007969861,69.08988313799875
95.49925860214309,69.08987948967939
97.72372209558054,69.08987566943216
99.99999999999946,69.08987166913651
102.3292992280749,69.08986748032625
104.7128548050894,69.0898630940973
107.15193052376,69.08985850116596
109.6478196143179,69.08985369177489
112.2018454301957,69.08984865573845
114.8153621496876,69.0898433823552
117.4897554939523,69.08983786046215
120.2264434617406,69.08983207832043
123.0268770812374,69.08982602371141
125.892541179416,69.08981968374032
128.8249551693126,69.08981304499314
131.8256738556399,69.08980609339281
134.8962882591645,69.08979881417207
138.0384264602876,69.08979119191645
141.2537544622746,69.08978321043816
144.5439770745919,69.08977485282431
147.9108388168198,69.08976610135429
151.3561248436199,69.08975693745134
154.8816618912472,69.08974734168987
158.4893192461104,69.08973729371037
162.181009735892,69.08972677222307
165.9586907437551,69.08971575488584
169.8243652461734,69.08970421835039
173.7800828749365,69.08969213816059
177.8279410038912,69.08967948866493
181.9700858609972,69.08966624306399
186.2087136662855,69.08965237327392
190.5460717963235,69.08963784985329
194.9844599758032,69.08962264202047
199.5262314968867,69.08960671751976
204.1737944669516,69.08959004258608
208.9296130854026,69.0895725818543
213.7962089502218,69.08955429830083
218.7761623949538,69.08953515314883
223.8721138568325,69.08951510580535
229.0867652767758,69.0894941137727
234.4228815319906,69.08947213250079
239.8832919019474,69.08944911541104
245.4708915685014,69.08942501369899
251.1886431509563,69.08939977624459
257.0395782768846,69.08937334955098
263.0267991895364,69.08934567756793
269.1534803926897,69.08931670162845
275.4228703338148,69.08928636030804
281.8382931264435,69.08925458927837
288.4031503126586,69.08922132116852
295.1209226666365,69.08918648546643
301.9951720401995,69.08915000830112
309.0295432513569,69.08911181233601
316.2277660168357,69.08907181661647
323.593656929626,69.08902993635192
331.1311214825888,69.08898608277507
338.8441561392002,69.0889401629077
346.7368504525292,69.08889207943008
354.8133892335729,69.08884173041776
363.0780547700987,69.08878900914803
371.5352290971698,69.08873380389126
380.1893963205584,69.08867599765274
389.0451449942777,69.08861546789282
398.1071705534943,69.08855208637524
407.3802778041097,69.0884857187619
416.8693834703323,69.08841622443093
426.5795188015895,69.08834345613056
436.5158322401627,69.08826725966014
446.6835921509598,69.08818747359447
457.0881896148716,69.08810392890202
467.7351412871947,69.0880164485996
478.6300923226348,69.0879248473628
489.7788193684425,69.08782893115466
501.1872336272685,69.08772849682782
512.861383991361,69.08762333167746
524.8074602497686,69.0875132129713
537.0317963702487,69.08739790750826
549.5408738576203,69.08727717116608
562.3413251903447,69.08715074827518
575.4399373371524,69.08701837120444
588.8436553555844,69.08687975973812
602.559586074353,69.08673462044301
616.5950018614773,69.086582646148
630.9573444801882,69.08642351520569
645.6542290346504,69.08625689092979
660.6934480075907,69.08608242073473
676.0829753919763,69.08589973552264
691.8309709189309,69.08570844885732
707.9457843841321,69.08550815616279
724.4359600749841,69.08529843386231
741.3102413009113,69.08507883851371
758.5775750291774,69.08484890585167
776.2471166286851,69.08460814984444
794.3282347242747,69.08435606165378
812.8305161640923,69.08409210860815
831.7637711026639,69.08381573302269
851.1380382023692,69.08352635109964
870.9635899560732,69.08322335171198
891.2509381337379,69.08290609504894
912.0108393559019,69.08257391138667
933.254300796983,69.0822260996114
954.9925860214277,69.08186192583503
977.2372209558022,69.08148062179876
999.9999999999912,69.08108138332766
1023.292992280745,69.08066336868248
1047.12854805089,69.08022569672579
1071.519305237597,69.07976744519542
1096.478196143175,69.07928764875788
1122.018454301953,69.07878529700602
1148.153621496872,69.07825933242643
1174.897554939519,69.07770864817184
1202.264434617402,69.07713208580114
1230.26877081237,69.0765284329007
1258.925411794156,69.07589642064588
1288.249551693122,69.0752347211306
1318.256738556395,69.0745419447321
1348.962882591641,69.07381663720423
1380.384264602872,69.07305727679574
1412.537544622741,69.07226227113637
1445.439770745914,69.07142995395661
1479.108388168193,69.07055858181614
1513.561248436194,69.06964633050957
1548.816618912467,69.06869129148828
1584.893192461099,69.06769146789568
1621.810097358915,69.06664477074551
1659.586907437545,69.0655490145724
1698.243652461728,69.06440191325864
1737.800828749359,69.06320107539638
1778.279410038906,69.06194399955795
1819.700858609966,69.06062806945359
1862.087136662849,69.05925054870958
1905.460717963228,69.05780857557899
1949.844599758026,69.05629915733411
1995.26231496886,69.05471916448603
2041.737944669509,69.05306532475217
2089.296130854019,69.05133421670658
2137.962089502211,69.04952226335048
2187.761623949531,69.0476257251911
2238.721138568317,69.04564069323796
2290.86765276775,69.04356308163837
2344.228815319898,69.04138861997677
2398.832919019466,69.03911284542845
2454.708915685005,69.03673109444398
2511.886431509554,69.0342384942229
2570.395782768837,69.03162995383585
2630.267991895354,69.02890015502021
2691.534803926887,69.02604354265547
2754.228703338138,69.0230543148469
2818.382931264424,69.01992641278922
2884.031503126575,69.01665351006126
2951.209226666354,69.01322900180885
3019.951720401984,69.00964599336484
3090.295432513557,69.00589728863552
3162.277660168345,69.0019753779938
3235.936569296248,68.99787242597418
3311.311214825875,68.99358025838629
3388.441561391989,68.98909034923291
3467.368504525279,68.98439380716846
3548.133892335716,68.97948136156377
3630.780547700973,68.97434334838147
3715.352290971684,68.9689696954034
3801.89396320557,68.96334990746873
3890.451449942763,68.95747305110029
3981.071705534928,68.95132773890487
4073.802778041082,68.94490211381246
4168.693834703307,68.93818383276863
4265.795188015879,68.9311600504645
4365.15832240161,68.9238174026648
4466.835921509581,68.91614198936654
4570.881896148699,68.90811935791285
4677.351412871929,68.89973448587133
4786.300923226329,68.89097176390953
4897.788193684407,68.88181497874024
5011.872336272666,68.87224729592
5128.61383991359,68.86225124294756
5248.074602497666,68.85180869246466
5370.317963702466,68.84090084577599
5495.408738576182,68.82950821660279
5623.413251903426,68.81761061541393
5754.399373371502,68.80518713418249
5888.436553555821,68.79221613186955
6025.595860743507,68.77867522064825
6165.950018614749,68.76454125297657
6309.573444801857,68.74979030973768
6456.542290346478,68.7343976895249
6606.934480075881,68.71833789923201
6760.829753919737,68.70158464606585
6918.309709189281,68.68411083132736
7079.457843841294,68.66588854581656
7244.359600749813,68.64688906736903
7413.102413009085,68.62708286049296
7585.775750291745,68.60643957840185
7762.471166286822,68.58492806759094
7943.282347242717,68.56251637519813
8128.305161640892,68.53917175936422
8317.637711026608,68.51486070270441
8511.380382023659,68.48954892923702
8709.635899560699,68.4632014248829
8912.509381337344,68.43578246171253
9120.108393558983,68.40725562627679
9332.543007969793,68.37758385199444
9549.925860214238,68.34672945597748
9772.372209557981,68.31465418025107
9999.999999999871,68.28131923780455
10232.92992280741,68.24668536312919
10471.28548050886,68.21071286788698
10715.19305237592,68.17336170130099
10964.78196143171,68.13459151561477
11220.18454301949,68.09436173649873
11481.53621496868,68.05263163833054
11748.97554939514,68.00936042439059
12022.64434617397,67.96450731176742
12302.68770812365,67.91803162079519
12589.25411794151,67.86989286888431
12882.49551693117,67.82005086843974
13182.5673855639,67.76846582837992
13489.62882591636,67.71509845935901
13803.84264602866,67.65991008161126
14125.37544622735,67.60286273552025
14454.39770745908,67.54391929401625
14791.08388168187,67.48304357641715
15135.61248436188,67.42020046301558
15488.1661891246,67.35535600969251
15848.93192461092,67.28847756206838
16218.10097358908,67.21953386817961
16595.86907437538,67.14849518912401
16982.43652461721,67.07533340688366
17378.00828749351,67.00002212846896
17782.79410038898,66.9225367856711
18197.00858609958,66.84285472967036
18620.87136662842,66.76095531970208
19054.60717963221,66.6768200050859
19498.44599758018,66.59043240000186
19952.62314968852,66.50177835028748
20417.37944669501,66.4108459917712
20892.9613085401,66.31762579956305
21379.62089502202,66.22211062796273
21877.61623949522,66.12429574050353
22387.21138568308,66.02417883003757
22908.6765276774,65.92176002849446
23442.28815319889,65.81704190636222
23988.32919019456,65.7100294618798
24547.08915684995,65.60073009992001
25118.86431509544,65.489153600935
25703.95782768826,65.3753120800731
26302.67991895344,65.25921993696662
26915.34803926876,65.1408937965042
27542.28703338126,65.02035244122021
28183.82931264412,64.897616735735
28840.31503126564,64.77270954405049
29512.09226666342,64.64565564025261
30199.51720401971,64.5164816133618
30902.95432513544,64.38521576709314
31622.77660168332,64.25188801535799
32359.36569296234,64.11652977410681
33113.11214825861,63.97917385051162
33884.41561391974,63.83985433004383
34673.68504525264,63.69860646237838
35481.33892335701,63.55546654670934
36307.80547700958,63.41047181724618
37153.52290971669,63.26366032957306
38018.93963205554,63.11507084837346
38904.51449942747,62.9647427372649
39810.71705534912,62.81271585108657
40738.02778041065,62.65903043125206
41686.9383470329,62.50372700449564
42657.95188015862,62.34684628546102
43651.58322401593,62.18842908335012
44668.35921509562,62.02851621297108
45708.8189614868,61.86714841038302
46773.51412871909,61.70436625324601
47863.00923226309,61.54021008608357
48977.88193684386,61.37471995044124
50118.72336272644,61.20793552002185
51286.13839913568,61.03989604079729
52480.74602497643,60.87064027601932
53703.17963702443,60.70020645609003
54954.08738576159,60.52863223318187
56234.13251903402,60.35595464050434
57543.99373371479,60.18221005601799
58884.36553555797,60.00743417053133
60255.95860743483,59.83166195990763
61659.50018614724,59.65492766125416
63095.73444801832,59.47726475290292
64565.42290346453,59.29870593794444
66069.34480075855,59.11928313113835
67608.2975391971,58.93902744898777
69183.09709189254,58.75796920276332
70794.57843841266,58.57613789430541
72443.59600749785,58.39356221434184
74131.02413009056,58.21027004316831
75857.75750291716,58.02628845349024
77624.71166286792,57.84164371525466
79432.82347242687,57.65636130223243
81283.05161640861,57.47046590026006
83176.37711026576,57.28398141691172
85113.80382023628,57.09693099247445
87096.35899560666,56.90933701210376
89125.09381337311,56.72122111893023
91201.0839355895,56.5326042280909
93325.43007969759,56.3435065415192
95499.25860214204,56.15394756334423
97723.72209557948,55.96394611584679
99999.99999999837,55.77352035585507
102329.2992280737,55.58268779146864
104712.8548050882,55.39146529906432
107151.9305237589,55.19986914046673
109647.8196143167,55.00791498024867
112201.8454301945,54.81561790307801
114815.3621496864,54.62299243105602
117489.755493951,54.43005254099751
120226.4434617393,54.2368116816216
123026.8770812361,54.04328279055853
125892.5411794146,53.84947831122644
128824.9551693113,53.65541020944661
131825.6738556385,53.46108998983925
134896.2882591631,53.26652871195346
138038.4264602862,53.07173700608342
141253.7544622731,52.87672508881764
144543.9770745904,52.68150277821384
147910.8388168183,52.48607950869439
151356.1248436183,52.29046434556125
154881.6618912456,52.09466599916085
158489.3192461087,51.89869283870319
162181.0097358903,51.70255290572286
165958.6907437533,51.5062539271371
169824.3652461716,51.30980332799571
173780.0828749346,51.11320824382091
177827.9410038893,50.91647553259769
181970.0858609953,50.71961178640964
186208.7136662836,50.52262334268158
190546.0717963215,50.32551629512588
194984.4599758012,50.1282965042758
199526.2314968846,49.93096960770876
204173.7944669495,49.73354102992047
208929.6130854004,49.53601599185497
213796.2089502196,49.33839952011226
218776.1623949515,49.14069645582175
223872.1138568301,48.94291146320644
229086.7652767734,48.74504903782362
234422.8815319882,48.54711351450941
239883.2919019449,48.34910907499832
245470.8915684988,48.1510397552746
251188.6431509537,47.95290945259902
257039.5782768819,47.7547219322679
263026.7991895336,47.55648083408727
269153.4803926869,47.35818967855796
275422.8703338119,47.15985187278426
281838.2931264405,46.96147071611601
288403.1503126556,46.76304940551113
295120.9226666334,46.56459104063586
301995.1720401964,46.36609862869932
309029.5432513537,46.167575089002
316227.7660168324,45.96902325725215
323593.6569296226,45.77044588958307
331131.1214825853,45.57184566632843
338844.1561391967,45.37322519551138
346736.8504525256,45.17458701608244
354813.3892335693,44.97593360088136
363078.054770095,44.7772673593153
371535.229097166,44.57859063978838
380189.3963205545,44.379905731832
389045.1449942738,44.18121486794821
398107.1705534903,43.98252022520641
407380.2778041056,43.7838239265156
416869.3834703281,43.58512804162656
426579.5188015852,43.38643458784043
436515.8322401583,43.18774553041542
446683.5921509552,42.98906278268696
457088.1896148669,42.7903882058823
467735.1412871899,42.59172360863488
478630.0923226299,42.39307074621028
489778.8193684375,42.19443131943142
501187.2336272634,41.99580697330024
512861.3839913558,41.79719929535018
524807.4602497633,41.59860981368507
537031.7963702432,41.40003999478536
549540.8738576148,41.20149124100347
562341.3251903391,41.00296488785073
575439.9373371467,40.80446220102054
588843.6553555785,40.60598437320056
602559.586074347,40.40753252070319
616595.0018614712,40.20910767990532
630957.344480182,40.0107108035569
645654.2290346441,39.81234275697899
660693.4480075843,39.6140043141781
676082.9753919698,39.41569615392889
691830.9709189242,39.21741885584701
707945.7843841253,39.019172896526
724435.9600749771,38.82095864574394
741310.2413009043,38.62277636283875
758577.5750291703,38.42462619325842
776247.1166286779,38.22650816535771
794328.2347242674,38.02842218751269
812830.5161640848,37.83036804557434
831763.7711026561,37.6323454007418
851138.0382023612,37.43435378789758
870963.5899560649,37.23639261445472
891250.9381337294,37.03846115977405
912010.8393558932,36.84055857518545
933254.3007969741,36.64268388466257
954992.5860214186,36.44483598618467
977237.2209557928,36.24701365380642
999999.9999999817,36.04921554046879
1023292.992280735,35.85144018156029
1047128.54805088,35.65368599922989
1071519.305237587,35.45595130745807
1096478.196143165,35.25823431786128
1122018.454301943,35.06053314621824
1148153.621496861,34.86284581967378
1174897.554939508,34.66517028459575
1202264.43461739,34.4675044150157
1230268.770812358,34.26984602160428
1258925.411794143,34.07219286111264
1288249.55169311,33.87454264620271
1318256.738556382,33.67689305558937
1348962.882591628,33.47924174440153
1380384.264602859,33.28158635468065
1412537.544622727,33.08392452592103
1445439.7707459,32.88625390555897
1479108.388168179,32.68857215932022
1513561.248436179,32.49087698133357
1548816.618912452,32.29316610392573
1584893.192461083,32.09543730701421
1621810.097358899,31.89768842702211
1659586.907437529,31.69991736524423
1698243.652461712,31.50212209560443
1737800.828749342,31.30430067175056
1778279.410038889,31.10645123344033
1819700.858609949,30.90857201218721
1862087.136662832,30.71066133613835
1905460.717963211,30.51271763416879
1949844.599758008,30.31473943918861
1995262.314968841,30.11672539066112
2041737.94466949,29.91867423634776
2089296.130853999,29.72058483329533
2137962.089502191,29.5224561480968
2187761.62394951,29.32428725645054
2238721.138568296,29.12607734206643
2290867.652767729,28.92782569495266
2344228.815319877,28.72953170913572
2398832.919019444,28.5311948798612
2454708.915684983,28.33281480032669
2511886.431509531,28.13439115799998
2570395.782768813,27.93592373057543
2630267.99189533,27.7374123816207
2691534.803926863,27.53885705596502
2754228.703338112,27.34025777488224
2818382.931264398,27.14161463110946
2884031.503126549,26.94292778375408
2951209.226666328,26.7441974531287
3019951.720401957,26.54542391554785
3090295.432513529,26.34660749813425
3162277.660168317,26.14774857365518
3235936.569296218,25.94884755542591
3311311.214825845,25.74990489230259
3388441.561391958,25.55092106378657
3467368.504525247,25.35189657526181
3548133.892335684,25.15283195337658
3630780.547700941,24.95372774158763
3715352.290971651,24.75458449587164
3801893.963205536,24.55540278061573
3890451.449942728,24.35618316468691
3981071.705534893,24.15692621768624
4073802.778041046,23.95763250638954
4168693.83470327,23.75830259136854
4265795.188015841,23.55893702379294
4365158.322401572,23.35953634240957
4466835.921509542,23.16010107069066
4570881.896148658,22.9606317141457
4677351.412871888,22.76112875779077
4786300.923226287,22.56159266376427
4897788.193684363,22.36202386908374
5011872.336272622,22.16242278353115
5128613.839913545,21.96278978766087
5248074.60249762,21.76312523091575
5370317.963702418,21.56342942984701
5495408.738576134,21.36370266642386
5623413.251903377,21.16394518642495
5754399.373371452,20.96415719790036
5888436.55355577,20.76433886969673
6025595.860743455,20.56449033003405
6165950.018614695,20.36461166512485
6309573.444801803,20.16470291782846
6456542.290346422,19.96476408632952
6606934.480075824,19.76479512283252
6760829.753919679,19.56479593226646
6918309.709189222,19.36476637098687
7079457.843841233,19.16470624547174
7244359.600749752,18.96461531100245
7413102.413009022,18.76449327032038
7585775.750291681,18.5643397722559
7762471.166286756,18.36415441031944
7943282.34724265,18.1639367212502
8128305.161640823,17.96368618351461
8317637.711026536,17.76340221575015
8511380.382023586,17.56308417514628
8709635.899560623,17.36273135575829
8912509.381337266,17.16234298674719
9120108.393558905,16.96191823054036
9332543.007969713,16.7614561809081
9549925.860214157,16.56095586094854
9772372.2095579,16.36041622097771
9999999.999999788,16.1598361363179
10232929.92280732,15.95921440497921
10471285.48050877,15.75854974522894
10715193.05237583,15.55784079304363
10964781.96143162,15.3570860994369
11220184.54301939,15.15628412765973
11481536.21496858,14.95543325026543
11748975.54939504,14.75453174603431
12022644.34617387,14.55357779675266
12302687.70812355,14.35256948383906
12589254.1179414,14.1515047848125
12882495.51693106,13.9503815695959
13182567.38556379,13.74919759664837
13489628.82591625,13.54795050891928
13803842.64602855,13.34663782961771
14125375.44622724,13.14525695779052
14454397.70745896,12.94380516370079
14791083.88168175,12.74227958399989
15135612.48436175,12.54067721668542
15488166.18912448,12.33899491583756
15848931.92461079,12.13722938612529
16218100.97358895,11.93537717707454
16595869.07437524,11.73343467709087
16982436.52461707,11.53139810722737
17378008.28749337,11.32926351469015
17782794.10038884,11.12702676607338
18197008.58609944,10.9246835403149
18620871.36662827,10.7222293213659
19054607.17963205,10.51965939056514
19498445.99758003,10.31696881871174
19952623.14968836,10.11415245782909
20417379.44669485,9.911204932613151
20892961.30853994,9.708120631559856
21379620.89502185,9.504893697766088
21877616.23949505,9.301518019400637
22387211.3856829,9.09798721984183
22908676.52767723,8.894294647479708
23442288.1531987,8.690433365183212
23988329.19019438,8.486396139432758
24547089.15684976,8.282175429121377
25118864.31509525,8.077763374029606
25703957.82768807,7.873151782980777
26302679.91895324,7.668332121686555
26915348.03926856,7.463295500294839
27542287.03338105,7.258032660654585
28183829.31264391,7.05253396331633
28840315.03126542,6.846789374289257
29512092.2666632,6.640788451580284
30199517.20401949,6.434520331544001
30902954.32513522,6.227973715076526
31622776.60168309,6.021136853691075
32359365.6929621,5.813997535517553
33113112.14825837,5.606543071273304
33884415.6139195,5.39876028025809
34673685.04525239,5.190635476431359
35481338.92335676,4.982154454636239
36307805.47700933,4.773302477040728
37153522.90971643,4.564064259873021
38018939.63205528,4.35442396053484
38904514.49942719,4.144365165183752
39810717.05534884,3.933870876882448
40738027.78041036,3.722923504420935
41686938.34703261,3.511504851924917
42657951.88015831,3.299596109371933
43651583.22401562,3.087177844144391
44668359.21509531,2.874229993757218
45708818.96148648,2.66073185990517
46773514.12871877,2.446662103983829
47863009.23226276,2.231998744245207
48977881.93684352,2.016719154756918
50118723.36272611,1.800800066341119
51286138.39913534,1.584217569675974
52480746.02497608,1.366947120748539
53703179.63702407,1.148963548853527
54954087.38576122,0.9302410673365463
56234132.51903364,0.7107532872840862
57543993.73371439,0.4904732343643469
58884365.53555757,0.2693733690238345
60255958.60743441,0.047425610243433
61659500.18614683,-0.1753986369451416
63095734.4480179,-0.3991284499866651
64565422.90346409,-0.6237933531852176
66069344.80075811,-0.8494232777636547
67608297.53919666,-1.076048517434215
69183097.09189209,-1.303699679329809
70794578.4384122,-1.532407630164726
72443596.00749739,-1.76220343751562
74131024.13009009,-1.993118306139121
75857757.50291668,-2.225183509271989
77624711.66286743,-2.458430314892396
79432823.47242635,-2.69288990695795
81283051.61640808,-2.928593301676137
83176377.11026521,-3.165571258907056
85113803.82023571,-3.403854188845787
87096358.99560608,-3.64347205418226
89125093.81337252,-3.884454267990339
91201083.9355889,-4.126829587653806
93325430.07969697,-4.370626005195311
95499258.60214141,-4.615870634434232
97723722.09557883,-4.862589595459862
99999999.99999771,-5.110807896967521
102329299.2280731,-5.360549317065581
104712854.8050875,-5.611836283220186
107151930.5237582,-5.864689752061485
109647819.614316,-6.119129089828627
112201845.4301937,-6.375171954280423
114815362.1496856,-6.632834178943144
117489755.4939502,-6.892129660605518
120226443.4617385,-7.153070251003112
123026877.0812353,-7.415665653658627
125892541.1794138,-7.67992332686107
128824955.1693104,-7.945848393774098
131825673.8556376,-8.213443560662325
134896288.2591622,-8.482709044212886
138038426.4602852,-8.753642508908806
141253754.4622721,-9.026239015379696
144543977.0745893,-9.300490980615368
147910838.8168172,-9.576388150878037
151356124.8436172,-9.853917588090543
154881661.8912444,-10.13306367041162
158489319.2461076,-10.41380810763483
162181009.7358891,-10.69612997196753
165958690.7437521,-10.9800057446593
169824365.2461704,-11.2654093788586
173780082.8749334,-11.55231237898091
177827941.003888,-11.84068389677396
181970085.860994,-12.1304908441656
186208713.6662823,-12.42169802287903
190546071.7963202,-12.71426827069838
194984459.9757999,-13.00816262416692
199526231.4968832,-13.30334049739904
204173794.466948,-13.59975987658824
208929613.0853989,-13.89737752969483
213796208.9502181,-14.1961492307001
218776162.39495,-14.49602999771792
223872113.8568285,-14.79697434416018
229086765.2767718,-15.09893654205791
234422881.5319865,-15.40187089654658
239883291.9019432,-15.70573203043047
245470891.5684971,-16.01047517764639
251188643.1509519,-16.31605648435336
257039578.2768801,-16.62243331627863
263026799.1895318,-16.92956457085516
269153480.392685,-17.23741099258883
275422870.3338099,-17.54593548999713
281838293.1264385,-17.85510345236528
288403150.3126535,-18.16488306447147
295120922.6666313,-18.47524561734168
301995172.0401942,-18.78616581300771
309029543.2513515,-19.09762206116223
316227766.0168301,-19.40959676553275
323593656.9296203,-19.72207659773644
331131121.4825829,-20.03505275633078
338844156.1391942,-20.34852120874538
346736850.4525231,-20.66248291376889
354813389.2335666,-20.97694402227699
363078054.7700923,-21.29191605392281
371535229.0971633,-21.60741604757465
380189396.3205517,-21.92346668337829
389045144.9942709,-22.24009637444448
398107170.5534873,-22.55733932631696
407380277.8041025,-22.87523556256512
416869383.4703249,-23.19383091506414
426579518.8015819,-23.51317697777747
436515832.240155,-23.83333102313708
446683592.1509519,-24.154355880424
457088189.6148635,-24.47631977588333
467735141.2871864,-24.79929613465817
